Unnamed: 0,movie_id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,keywords,release_year
10455,34065,Pokémon: Destiny Deoxys,6.62,238,Released,2004-07-22,34300000.0,98.0,0,0.0,tt0435286,ja,劇場版ポケットモンスター アドバンスジェネレーション 裂空の訪問者 デオキシス,"Deoxys, a Pokémon from outer space, terrorizes the high-tech city Ash Ketchum and his friends are visiting.",14.71,,"Family, Adventure, Animation, Fantasy","Pikachu Project, The Pokémon Company, Shogakukan, TV Tokyo, Media Factory, Tomy, East Japan Marketing & Communications, OLM, Shogakukan Production",Japan,Japanese,"pocket monsters, based on video game, anime",2004.0
10456,604872,Skyfire,6.464,238,Released,2019-12-12,24800000.0,93.0,0,0.0,tt9203190,zh,天·火,"Tianhuo Island is as beautiful as a paradise. It almost makes people forget that it is located in the ""Ring of Fire"" the world-famous Pacific Rim volcanic belt. The volcano erupts, and the fates of the people on the island are entangled.",10.606,The mountain is waking up,"Action, Adventure","Base FX, Meridian Entertainment, Gosdom Entertainment, Production Capital",China,"Mandarin, English","island, fire, lava, volcano, disaster, resort, scientist, death of mother, volcanic eruption, tourists in peril, volcanic ash, volcanic island, father daughter relationship",2019.0
10457,7290,2001: A Space Travesty,4.313,238,Released,2000-10-31,270813.0,99.0,0,26000000.0,tt0157262,en,2001: A Space Travesty,"When odd reports are received through official channels stating that the President of the United States is being held captive on a secret international moon base called Vegan and that he has been replaced on Earth by a clone, the US Marshall Service immediately sends their 'best' man, Dix, on the mission.",12.096,The most outer spaced-out comedy ever!,"Comedy, Science Fiction, Action","Cinevent, Helkon Media","Canada, Germany",English,"usa president, clone, intelligence, alien, spoof, moon base, stolen identity, undercover operation, 2000s",2000.0
10460,12259,Sholay,6.973,238,Released,1975-08-15,4800000.0,204.0,0,408000.0,tt0073707,hi,शोले,"After his family is murdered by a notorious and ruthless bandit, a former police officer enlists the services of two outlaws to capture the bandit.",14.682,The greatest cast ever assembled! The greatest story ever told!,Action,"Sippy Films, NH Studioz",India,Hindi,"police, fight, village, bandit",1975.0
10461,16406,Dick,5.794,238,Released,1999-08-04,27500000.0,94.0,0,13000000.0,tt0144168,en,Dick,"Two high school girls wander off during a class trip to the White House and meet President Richard Nixon. They become the official dog walkers for Nixon's dog Checkers, and become his secret advisors during the Watergate scandal.",12.793,The unmaking of the president.,Comedy,"Columbia Pictures, Canal+ Droits Audiovisuels, Pacific Western, Phoenix Pictures","Canada, France, United States of America",English,"usa president, washington dc, usa, the white house, 1970s, richard nixon, watergate, drugged cookie",1999.0
10462,4997,Wonderland,6.034,238,Released,2003-10-23,2466444.0,104.0,0,5000000.0,tt0335563,en,Wonderland,"On the afternoon of July 1, 1981, Los Angeles police responded to a distress call on Wonderland Avenue and discovered a grisly quadruple homicide. The police investigation that followed uncovered two versions of the events leading up to the brutal murders - both involving legendary porn actor John Holmes.",10.625,"Sex, drugs, murder. Welcome to L.A.",Crime,Lions Gate Films,"Canada, United States of America",English,"robbery, junkie, investigation, based on true story, porn star, murder, los angeles, california, drugs, 1980s",2003.0
10463,380111,Flight Crew,7.013,238,Released,2016-04-21,27305571.0,138.0,0,10000000.0,tt5653294,ru,Экипаж,"A story about bravery, self-sacrifice and human dignity put on trial by the merciless power of nature. A young pilot is fired from military air force after disobeying an absurd order. He gets a job as a co-pilot with a civil airline. Being brutally honest and direct, he is not on best terms with his new colleagues. During a flight to Asia his crew receives a distress message from a volcanic island and makes a decision to attempt a rescue mission. Will it be a success? Will they survive the disaster? They have a single chance to find that out: by being a team and sticking up for one another.",15.106,A mid air rescue mission,Action,"VGTRK, Studio Trite","Cambodia, Russia",Russian,,2016.0
10467,9511,Rabbit Without Ears 2,5.813,238,Released,2009-11-24,48720000.0,124.0,0,0.0,tt1343755,de,Zweiohrküken,"Two years have passed. There is a normal life, but handsome Ludo meets his old love, and Anna is very jealous...",8.935,,"Comedy, Romance","Barefoot Films, Warner Bros. Entertainment Germany",Germany,German,,2009.0
10470,296523,Man Down,6.13,238,Released,2015-09-12,167085.0,90.0,0,0.0,tt2461520,en,Man Down,"When a U.S. Marine returns home from Afghanistan, he finds that the place he once called home is no better than the battlefields he fought on overseas. Accompanied by his best friend, he searches desperately for the whereabouts of his estranged son and wife. In their search, the two intercept a man carrying vital information about his family.",8.899,He's coming home to the war he never left.,"Thriller, Drama, War","Binary Light, Mpower Pictures, Krannel Pictures, Wild Bunch",United States of America,English,"dream, delusion, post-apocalyptic future, illusion, apocalypse, alternate reality, post war",2015.0
10473,42442,Christmas Holidays,6.152,237,Released,1983-12-22,1791553.0,97.0,0,0.0,tt0205493,it,Vacanze di Natale,"Christmas holidays on the snow of Cortina D'Ampezzo. Mario, a guy from Rome who has not much money, falls in love with the American Samantha, the girlfriend of hypochondriac Roberto. Billo, a singer and a playboy, meets Ivana: she's married with a rich man, Donatone, but in the past she had a flirt with Billo, who wants to reignite the flame.",5.835,,Comedy,Filmauro,Italy,Italian,christmas,1983.0
10476,916405,The Quiet Girl,7.555,237,Released,2022-05-13,1756887.0,94.0,0,0.0,tt15109082,ga,An Cailín Ciúin,"A quiet, neglected girl is sent away from her dysfunctional family to live with relatives for the summer. She blossoms in their care, but in this house where there are meant to be no secrets, she discovers one.",11.143,,Drama,"Inscéal, Broadcasting Authority of Ireland, TG4, Zanzibar Films, Cine4, Fís Éireann/Screen Ireland",Ireland,"English, Irish","shyness, loss, love, little girl, summer, ireland, foster family, care, 1980s, irish language, secret, rural ireland, elderly parents",2022.0
10477,1682,Mothra vs. Godzilla,7.03,237,Released,1964-04-29,10000000.0,89.0,0,0.0,tt0058379,ja,モスラ対ゴジラ,"Journalists Ichiro Sakai and Junko cover the wreckage of a typhoon when an enormous egg is found and claimed by greedy entrepreneurs. Mothra's fairies arrive and are aided by the journalists in a plea for its return. As their requests are denied, Godzilla arises near Nagoya and the people of Infant Island must decide if they are willing to answer Japan's own pleas for help.",12.165,"A massive Mach 3 moth! The heavy missile tank Godzilla! The sky, sea, and land quake in the fierce battle of the century!","Drama, Action, Science Fiction",TOHO,Japan,Japanese,"japan, monster, giant monster, giant insect, sequel, dinosaur, moth, nuclear threat, kaiju, anti-capitalism, mothra, godzilla",1964.0
10478,10857,When the Wind Blows,7.338,237,Released,1986-10-24,5274.0,81.0,0,0.0,tt0090315,en,When the Wind Blows,"With the help of government-issued pamphlets, an elderly British couple build a shelter and prepare for an impending nuclear attack, unaware that times and the nature of war have changed from their romantic memories of World War II.",11.429,A horrifying vision of tomorrow.,"Animation, War, Science Fiction","Penguin Books, British Screen Productions, TVC London, Meltdown Productions, Film4 Productions",United Kingdom,English,"husband wife relationship, nuclear war, england, world war ii, based on comic, english countryside, based on graphic novel, nuclear fallout, adult animation, isolated house, radiation sickness, bomb shelter",1986.0
10485,146304,The Best Man Holiday,6.6,237,Released,2013-11-15,71625195.0,123.0,0,17000000.0,tt2083355,en,The Best Man Holiday,"When college friends reunite after 15 years over the Christmas holidays, they discover just how easy it is for long-forgotten rivalries and romances to be reignited.",10.39,Times change. Friendship doesn't.,Comedy,"Universal Pictures, Blackmaled Productions, Sean Daniel Company",United States of America,English,best man,2013.0
10486,16028,They,4.985,237,Released,2002-11-01,12840842.0,89.0,0,17000000.0,tt0283632,en,They,"After witnessing a horrific and traumatic event, Julia Lund, a graduate student in psychology, gradually comes to the realization that everything which scared her as a child could be real. And what's worse, it might be coming back to get her..",11.025,Are you afraid of the dark? You should be.,"Horror, Thriller","Focus Features, Dimension Films, Good Machine, Radar Pictures, Miramax",United States of America,English,"suicide, nightmare, darkness, asylum, supernatural, college, childhood trauma, fear, graduate student",2002.0
10487,339116,Maximum Ride,4.909,237,Released,2016-09-30,4218.0,88.0,0,0.0,tt0825283,en,Maximum Ride,"Six children genetically cross-bred with avian DNA, complete with wings, take flight around the country to discover their origins.",9.898,Welcome To Her Nightmare,"Action, Adventure, Comedy, Fantasy, Science Fiction, Thriller","JP Entertainment, Studio71, G2",United States of America,English,"experiment, based on novel or book, mutant, human animal hybrid",2016.0
10490,9459,Woodstock,7.5,237,Released,1970-03-26,34505110.0,225.0,0,600000.0,tt0066580,en,Woodstock,"An intimate look at the Woodstock Music & Art Festival held in Bethel, NY in 1969, from preparation through cleanup, with historic access to insiders, blistering concert footage, and portraits of the concertgoers; negative and positive aspects are shown, from drug use by performers to naked fans sliding in the mud, from the collapse of the fences by the unexpected hordes to the surreal arrival of National Guard helicopters with food and medical assistance for the impromptu city of 500,000.",10.804,"3 days of peace, music...and love.","Documentary, History, Music","Wadleigh-Maurice, Warner Bros. Pictures",United States of America,English,"hippie, free love, woodstock, new york, music festival, marijuana, rock music, skinny dipping, summer, drugs, concert film",1970.0
10491,460555,Operation Red Sea,7.1,237,Released,2018-02-16,579220560.0,139.0,0,70000000.0,tt6878882,zh,红海行动,"A squad of the Jiaolong Commando Unit - Sea Dragon, a spec ops team of the Chinese Navy, carries out a hostage rescue operation in the nation of Yewaire, on the Arabian Peninsula, and fiercely fights against local rebel groups and Zaka, a terrorist organization.",19.637,,"Action, Thriller, War, Drama","Bona Film Group, The P.L.A Navy Government TV Art Central of China, Star Dream Studio Media, Emperor Film Production, Film Fireworks Production, ZAK Film Productions","China, Hong Kong, Morocco","Arabic, Mandarin, English","red sea, historical fiction, desert, hostage situation, tank battle, uranium, peoples army, naval battleship",2018.0
